person,yaw,illumination,path,A_correct_seeds,A_mean_confidence,B_correct_seeds,B_mean_confidence,abs_yaw,A_always_correct,B_always_correct,A_always_wrong,B_always_wrong
person066,45,14,E:\Thesis\Dataset\correct_angle_all\person066\right\45_degree14.png,0,0.3164036,3,0.9243167,45,0,1,1,0
person066,45,18,E:\Thesis\Dataset\correct_angle_all\person066\right\45_degree18.png,0,0.21808158,3,0.9048278,45,0,1,1,0
person066,60,2,E:\Thesis\Dataset\correct_angle_all\person066\right\60_degree02.png,0,0.32839426,3,0.8799245,60,0,1,1,0
person066,60,9,E:\Thesis\Dataset\correct_angle_all\person066\right\60_degree09.png,0,0.25987905,3,0.9795203,60,0,1,1,0
person066,60,14,E:\Thesis\Dataset\correct_angle_all\person066\right\60_degree14.png,0,0.22352834,3,0.864279,60,0,1,1,0
person066,60,18,E:\Thesis\Dataset\correct_angle_all\person066\right\60_degree18.png,0,0.20578338,3,0.9878332,60,0,1,1,0
person066,75,9,E:\Thesis\Dataset\correct_angle_all\person066\right\75_degree09.png,0,0.3261046,3,0.4866664,75,0,1,1,0
person066,75,14,E:\Thesis\Dataset\correct_angle_all\person066\right\75_degree14.png,0,0.23758493,3,0.25307307,75,0,1,1,0
person066,75,18,E:\Thesis\Dataset\correct_angle_all\person066\right\75_degree18.png,0,0.2260121,3,0.45309898,75,0,1,1,0
person067,-60,2,E:\Thesis\Dataset\correct_angle_all\person067\left\60_degree_02.png,0,0.10920275,3,0.60008574,60,0,1,1,0
person067,-60,9,E:\Thesis\Dataset\correct_angle_all\person067\left\60_degree_09.png,0,0.12330287,3,0.97210836,60,0,1,1,0
person067,-60,14,E:\Thesis\Dataset\correct_angle_all\person067\left\60_degree_14.png,0,0.13587876,3,0.9814351,60,0,1,1,0
person067,-60,18,E:\Thesis\Dataset\correct_angle_all\person067\left\60_degree_18.png,0,0.1213638,3,0.9926676,60,0,1,1,0
person067,-45,2,E:\Thesis\Dataset\correct_angle_all\person067\left\45_degree_02.png,0,0.20366774,3,0.6357278,45,0,1,1,0
person067,-45,9,E:\Thesis\Dataset\correct_angle_all\person067\left\45_degree_09.png,0,0.23860289,3,0.834266,45,0,1,1,0
person067,-45,14,E:\Thesis\Dataset\correct_angle_all\person067\left\45_degree_14.png,0,0.15631561,3,0.8125666,45,0,1,1,0
person067,-45,18,E:\Thesis\Dataset\correct_angle_all\person067\left\45_degree_18.png,0,0.23237902,3,0.8354275,45,0,1,1,0
person067,-30,2,E:\Thesis\Dataset\correct_angle_all\person067\left\30_degree_02.png,0,0.25928244,3,0.6994347,30,0,1,1,0
person067,-30,9,E:\Thesis\Dataset\correct_angle_all\person067\left\30_degree_09.png,0,0.1820123,3,0.99774104,30,0,1,1,0
person067,-30,14,E:\Thesis\Dataset\correct_angle_all\person067\left\30_degree_14.png,0,0.18298127,3,0.99425703,30,0,1,1,0
person067,-30,18,E:\Thesis\Dataset\correct_angle_all\person067\left\30_degree_18.png,0,0.2226042,3,0.9661813,30,0,1,1,0
person067,15,9,E:\Thesis\Dataset\correct_angle_all\person067\right\15_degree09.png,0,0.20602821,3,0.68711185,15,0,1,1,0
person067,15,14,E:\Thesis\Dataset\correct_angle_all\person067\right\15_degree14.png,0,0.18290175,3,0.44903567,15,0,1,1,0
person067,30,2,E:\Thesis\Dataset\correct_angle_all\person067\right\30_degree02.png,0,0.21903493,3,0.9445786,30,0,1,1,0
person067,30,9,E:\Thesis\Dataset\correct_angle_all\person067\right\30_degree09.png,0,0.33109698,3,0.9920574,30,0,1,1,0
person067,30,14,E:\Thesis\Dataset\correct_angle_all\person067\right\30_degree14.png,0,0.28666627,3,0.9665111,30,0,1,1,0
person067,30,18,E:\Thesis\Dataset\correct_angle_all\person067\right\30_degree18.png,0,0.35012877,3,0.95684093,30,0,1,1,0
person067,45,2,E:\Thesis\Dataset\correct_angle_all\person067\right\45_degree02.png,0,0.3509148,3,0.70379853,45,0,1,1,0
person067,45,9,E:\Thesis\Dataset\correct_angle_all\person067\right\45_degree09.png,0,0.42971382,3,0.6988328,45,0,1,1,0
person067,45,14,E:\Thesis\Dataset\correct_angle_all\person067\right\45_degree14.png,0,0.3476529,3,0.7244396,45,0,1,1,0
person067,45,18,E:\Thesis\Dataset\correct_angle_all\person067\right\45_degree18.png,0,0.44574857,3,0.7953188,45,0,1,1,0
person067,60,2,E:\Thesis\Dataset\correct_angle_all\person067\right\60_degree02.png,0,0.08501673,3,0.71320796,60,0,1,1,0
person067,60,9,E:\Thesis\Dataset\correct_angle_all\person067\right\60_degree09.png,0,0.111269824,3,0.98099345,60,0,1,1,0
person067,60,14,E:\Thesis\Dataset\correct_angle_all\person067\right\60_degree14.png,0,0.13968639,3,0.5814786,60,0,1,1,0
person067,60,18,E:\Thesis\Dataset\correct_angle_all\person067\right\60_degree18.png,0,0.12598978,3,0.9836069,60,0,1,1,0
person067,75,18,E:\Thesis\Dataset\correct_angle_all\person067\right\75_degree18.png,0,0.16120209,3,0.59184843,75,0,1,1,0
person068,-90,2,E:\Thesis\Dataset\correct_angle_all\person068\left\90_degree_02.png,0,0.13396834,3,0.47305015,90,0,1,1,0
person068,-90,9,E:\Thesis\Dataset\correct_angle_all\person068\left\90_degree_09.png,0,0.19473453,3,0.4907783,90,0,1,1,0
person068,-90,18,E:\Thesis\Dataset\correct_angle_all\person068\left\90_degree_18.png,0,0.13490123,3,0.75337,90,0,1,1,0
person068,-75,2,E:\Thesis\Dataset\correct_angle_all\person068\left\75_degree_02.png,0,0.18018454,3,0.9178353,75,0,1,1,0
person068,-75,9,E:\Thesis\Dataset\correct_angle_all\person068\left\75_degree_09.png,0,0.21721418,3,0.80465525,75,0,1,1,0
person068,-75,18,E:\Thesis\Dataset\correct_angle_all\person068\left\75_degree_18.png,0,0.16806269,3,0.94510126,75,0,1,1,0
person068,-60,2,E:\Thesis\Dataset\correct_angle_all\person068\left\60_degree_02.png,0,0.22511809,3,0.98981786,60,0,1,1,0
person068,-60,9,E:\Thesis\Dataset\correct_angle_all\person068\left\60_degree_09.png,0,0.36999238,3,0.95590574,60,0,1,1,0
person068,-60,14,E:\Thesis\Dataset\correct_angle_all\person068\left\60_degree_14.png,0,0.12426891,3,0.99759674,60,0,1,1,0
person068,-60,18,E:\Thesis\Dataset\correct_angle_all\person068\left\60_degree_18.png,0,0.1852219,3,0.9925453,60,0,1,1,0
person068,-45,2,E:\Thesis\Dataset\correct_angle_all\person068\left\45_degree_02.png,0,0.1936792,3,0.80983096,45,0,1,1,0
person068,-45,9,E:\Thesis\Dataset\correct_angle_all\person068\left\45_degree_09.png,0,0.25973505,3,0.5106078,45,0,1,1,0
person068,-45,14,E:\Thesis\Dataset\correct_angle_all\person068\left\45_degree_14.png,0,0.17287289,3,0.83171463,45,0,1,1,0
person068,-45,18,E:\Thesis\Dataset\correct_angle_all\person068\left\45_degree_18.png,0,0.20752507,3,0.7755149,45,0,1,1,0
person068,-30,2,E:\Thesis\Dataset\correct_angle_all\person068\left\30_degree_02.png,0,0.2523844,3,0.929321,30,0,1,1,0
person068,-30,9,E:\Thesis\Dataset\correct_angle_all\person068\left\30_degree_09.png,0,0.13923772,3,0.95534676,30,0,1,1,0
person068,-30,14,E:\Thesis\Dataset\correct_angle_all\person068\left\30_degree_14.png,0,0.114769675,3,0.9837244,30,0,1,1,0
person068,-30,18,E:\Thesis\Dataset\correct_angle_all\person068\left\30_degree_18.png,0,0.1409071,3,0.9751803,30,0,1,1,0
person068,30,9,E:\Thesis\Dataset\correct_angle_all\person068\right\30_degree09.png,0,0.2350835,3,0.99278384,30,0,1,1,0
person068,30,18,E:\Thesis\Dataset\correct_angle_all\person068\right\30_degree18.png,0,0.19544642,3,0.98298544,30,0,1,1,0
person068,45,9,E:\Thesis\Dataset\correct_angle_all\person068\right\45_degree09.png,0,0.29189572,3,0.81216645,45,0,1,1,0
person068,60,14,E:\Thesis\Dataset\correct_angle_all\person068\right\60_degree14.png,0,0.15590973,3,0.8619848,60,0,1,1,0
person068,60,18,E:\Thesis\Dataset\correct_angle_all\person068\right\60_degree18.png,0,0.12476063,3,0.983201,60,0,1,1,0
person068,75,9,E:\Thesis\Dataset\correct_angle_all\person068\right\75_degree09.png,0,0.11025119,3,0.86875683,75,0,1,1,0
person068,75,14,E:\Thesis\Dataset\correct_angle_all\person068\right\75_degree14.png,0,0.117520414,3,0.6924097,75,0,1,1,0
person068,75,18,E:\Thesis\Dataset\correct_angle_all\person068\right\75_degree18.png,0,0.118280075,3,0.8892092,75,0,1,1,0
person068,90,9,E:\Thesis\Dataset\correct_angle_all\person068\right\90_degree09.png,0,0.11269889,3,0.7464865,90,0,1,1,0
person068,90,14,E:\Thesis\Dataset\correct_angle_all\person068\right\90_degree14.png,0,0.07446696,3,0.5540683,90,0,1,1,0
person068,90,18,E:\Thesis\Dataset\correct_angle_all\person068\right\90_degree18.png,0,0.11774042,3,0.752302,90,0,1,1,0
person069,-75,2,E:\Thesis\Dataset\correct_angle_all\person069\left\75_degree_02.png,0,0.19633822,3,0.26804996,75,0,1,1,0
person069,-60,2,E:\Thesis\Dataset\correct_angle_all\person069\left\60_degree_02.png,0,0.17540754,3,0.9766318,60,0,1,1,0
person069,-60,9,E:\Thesis\Dataset\correct_angle_all\person069\left\60_degree_09.png,0,0.23614208,3,0.9216506,60,0,1,1,0
person069,-60,14,E:\Thesis\Dataset\correct_angle_all\person069\left\60_degree_14.png,0,0.13911559,3,0.78427553,60,0,1,1,0
person069,-60,18,E:\Thesis\Dataset\correct_angle_all\person069\left\60_degree_18.png,0,0.2584654,3,0.93064755,60,0,1,1,0
person069,-45,14,E:\Thesis\Dataset\correct_angle_all\person069\left\45_degree_14.png,0,0.23637319,3,0.6880993,45,0,1,1,0
person069,-45,18,E:\Thesis\Dataset\correct_angle_all\person069\left\45_degree_18.png,0,0.3095673,3,0.9364443,45,0,1,1,0
person069,-30,2,E:\Thesis\Dataset\correct_angle_all\person069\left\30_degree_02.png,0,0.15474737,3,0.93358964,30,0,1,1,0
person069,-30,14,E:\Thesis\Dataset\correct_angle_all\person069\left\30_degree_14.png,0,0.21355331,3,0.7890413,30,0,1,1,0
person069,-30,18,E:\Thesis\Dataset\correct_angle_all\person069\left\30_degree_18.png,0,0.23389757,3,0.9886698,30,0,1,1,0
person069,30,2,E:\Thesis\Dataset\correct_angle_all\person069\right\30_degree02.png,0,0.20973451,3,0.99053305,30,0,1,1,0
person069,45,2,E:\Thesis\Dataset\correct_angle_all\person069\right\45_degree02.png,0,0.29151696,3,0.913255,45,0,1,1,0
person069,45,9,E:\Thesis\Dataset\correct_angle_all\person069\right\45_degree09.png,0,0.21041511,3,0.93195313,45,0,1,1,0
person069,45,14,E:\Thesis\Dataset\correct_angle_all\person069\right\45_degree14.png,0,0.2335655,3,0.87368995,45,0,1,1,0
person069,45,18,E:\Thesis\Dataset\correct_angle_all\person069\right\45_degree18.png,0,0.22788034,3,0.9618566,45,0,1,1,0
person069,60,2,E:\Thesis\Dataset\correct_angle_all\person069\right\60_degree02.png,0,0.065057635,3,0.981086,60,0,1,1,0
person069,60,9,E:\Thesis\Dataset\correct_angle_all\person069\right\60_degree09.png,0,0.120491505,3,0.9481824,60,0,1,1,0
person069,60,14,E:\Thesis\Dataset\correct_angle_all\person069\right\60_degree14.png,0,0.11626812,3,0.997783,60,0,1,1,0
person069,60,18,E:\Thesis\Dataset\correct_angle_all\person069\right\60_degree18.png,0,0.100692995,3,0.98457414,60,0,1,1,0
person069,75,9,E:\Thesis\Dataset\correct_angle_all\person069\right\75_degree09.png,0,0.108045615,3,0.43176904,75,0,1,1,0
person069,75,14,E:\Thesis\Dataset\correct_angle_all\person069\right\75_degree14.png,0,0.11641273,3,0.6855097,75,0,1,1,0
person069,75,18,E:\Thesis\Dataset\correct_angle_all\person069\right\75_degree18.png,0,0.07107966,3,0.6459317,75,0,1,1,0
person069,90,18,E:\Thesis\Dataset\correct_angle_all\person069\right\90_degree18.png,0,0.094911635,3,0.21331419,90,0,1,1,0
person070,-75,18,E:\Thesis\Dataset\correct_angle_all\person070\left\75_degree_18.png,0,0.14484386,3,0.50730497,75,0,1,1,0
person070,-60,9,E:\Thesis\Dataset\correct_angle_all\person070\left\60_degree_09.png,0,0.09801661,3,0.9898557,60,0,1,1,0
person070,-60,18,E:\Thesis\Dataset\correct_angle_all\person070\left\60_degree_18.png,0,0.09843434,3,0.99326754,60,0,1,1,0
person070,-45,9,E:\Thesis\Dataset\correct_angle_all\person070\left\45_degree_09.png,0,0.0966985,3,0.9647067,45,0,1,1,0
person070,-45,14,E:\Thesis\Dataset\correct_angle_all\person070\left\45_degree_14.png,0,0.0935156,3,0.9832329,45,0,1,1,0
person070,-45,18,E:\Thesis\Dataset\correct_angle_all\person070\left\45_degree_18.png,0,0.10881267,3,0.97226816,45,0,1,1,0
person070,45,2,E:\Thesis\Dataset\correct_angle_all\person070\right\45_degree02.png,0,0.3756347,3,0.81845397,45,0,1,1,0
person070,45,9,E:\Thesis\Dataset\correct_angle_all\person070\right\45_degree09.png,0,0.20096533,3,0.9456148,45,0,1,1,0
person070,45,14,E:\Thesis\Dataset\correct_angle_all\person070\right\45_degree14.png,0,0.21051924,3,0.6120791,45,0,1,1,0
person070,45,18,E:\Thesis\Dataset\correct_angle_all\person070\right\45_degree18.png,0,0.20196168,3,0.9122584,45,0,1,1,0
person070,60,2,E:\Thesis\Dataset\correct_angle_all\person070\right\60_degree02.png,0,0.23169136,3,0.97234917,60,0,1,1,0
person070,60,9,E:\Thesis\Dataset\correct_angle_all\person070\right\60_degree09.png,0,0.22066064,3,0.9984968,60,0,1,1,0
person070,60,14,E:\Thesis\Dataset\correct_angle_all\person070\right\60_degree14.png,0,0.17531675,3,0.8433339,60,0,1,1,0
person070,60,18,E:\Thesis\Dataset\correct_angle_all\person070\right\60_degree18.png,0,0.15725307,3,0.99600196,60,0,1,1,0
person070,75,9,E:\Thesis\Dataset\correct_angle_all\person070\right\75_degree09.png,0,0.30615738,3,0.7276485,75,0,1,1,0
person070,75,14,E:\Thesis\Dataset\correct_angle_all\person070\right\75_degree14.png,0,0.2568795,3,0.54816574,75,0,1,1,0
person070,75,18,E:\Thesis\Dataset\correct_angle_all\person070\right\75_degree18.png,0,0.24982892,3,0.7506056,75,0,1,1,0
person071,-90,14,E:\Thesis\Dataset\correct_angle_all\person071\left\90_degree_14.png,0,0.08866169,3,0.6534851,90,0,1,1,0
person071,-90,18,E:\Thesis\Dataset\correct_angle_all\person071\left\90_degree_18.png,0,0.088402875,3,0.35480008,90,0,1,1,0
person071,-75,2,E:\Thesis\Dataset\correct_angle_all\person071\left\75_degree_02.png,0,0.12242641,3,0.4678363,75,0,1,1,0
person071,-75,9,E:\Thesis\Dataset\correct_angle_all\person071\left\75_degree_09.png,0,0.09680772,3,0.9429121,75,0,1,1,0
person071,-75,14,E:\Thesis\Dataset\correct_angle_all\person071\left\75_degree_14.png,0,0.09503504,3,0.62199306,75,0,1,1,0
person071,-75,18,E:\Thesis\Dataset\correct_angle_all\person071\left\75_degree_18.png,0,0.1060675,3,0.9430428,75,0,1,1,0
person071,-60,2,E:\Thesis\Dataset\correct_angle_all\person071\left\60_degree_02.png,0,0.101024754,3,0.7805564,60,0,1,1,0
person071,-60,9,E:\Thesis\Dataset\correct_angle_all\person071\left\60_degree_09.png,0,0.10971586,3,0.996658,60,0,1,1,0
person071,-60,14,E:\Thesis\Dataset\correct_angle_all\person071\left\60_degree_14.png,0,0.13250947,3,0.9961675,60,0,1,1,0
person071,-60,18,E:\Thesis\Dataset\correct_angle_all\person071\left\60_degree_18.png,0,0.10626832,3,0.99460554,60,0,1,1,0
person071,-45,18,E:\Thesis\Dataset\correct_angle_all\person071\left\45_degree_18.png,0,0.15654726,3,0.5113957,45,0,1,1,0
person071,-30,2,E:\Thesis\Dataset\correct_angle_all\person071\left\30_degree_02.png,0,0.25555798,3,0.97327614,30,0,1,1,0
person071,-30,9,E:\Thesis\Dataset\correct_angle_all\person071\left\30_degree_09.png,0,0.19979765,3,0.9955626,30,0,1,1,0
person071,-30,14,E:\Thesis\Dataset\correct_angle_all\person071\left\30_degree_14.png,0,0.2428947,3,0.98381513,30,0,1,1,0
person071,-30,18,E:\Thesis\Dataset\correct_angle_all\person071\left\30_degree_18.png,0,0.2094623,3,0.9983384,30,0,1,1,0
person071,-15,2,E:\Thesis\Dataset\correct_angle_all\person071\left\15_degree02.png,0,0.068260394,3,0.88836724,15,0,1,1,0
person071,-15,9,E:\Thesis\Dataset\correct_angle_all\person071\left\15_degree09.png,0,0.118398964,3,0.9266378,15,0,1,1,0
person071,-15,14,E:\Thesis\Dataset\correct_angle_all\person071\left\15_degree14.png,0,0.082284085,3,0.86904067,15,0,1,1,0
person071,-15,18,E:\Thesis\Dataset\correct_angle_all\person071\left\15_degree18.png,0,0.10265208,3,0.9777107,15,0,1,1,0
person071,30,2,E:\Thesis\Dataset\correct_angle_all\person071\right\30_degree02.png,0,0.15189935,3,0.98448086,30,0,1,1,0
person071,30,9,E:\Thesis\Dataset\correct_angle_all\person071\right\30_degree09.png,0,0.15092222,3,0.9945197,30,0,1,1,0
person071,30,14,E:\Thesis\Dataset\correct_angle_all\person071\right\30_degree14.png,0,0.1548134,3,0.9847352,30,0,1,1,0
person071,30,18,E:\Thesis\Dataset\correct_angle_all\person071\right\30_degree18.png,0,0.1143178,3,0.9938366,30,0,1,1,0
person071,45,2,E:\Thesis\Dataset\correct_angle_all\person071\right\45_degree02.png,0,0.15661894,3,0.8960278,45,0,1,1,0
person071,45,9,E:\Thesis\Dataset\correct_angle_all\person071\right\45_degree09.png,0,0.16932572,3,0.95328087,45,0,1,1,0
person071,45,14,E:\Thesis\Dataset\correct_angle_all\person071\right\45_degree14.png,0,0.1369906,3,0.7027294,45,0,1,1,0
person071,45,18,E:\Thesis\Dataset\correct_angle_all\person071\right\45_degree18.png,0,0.14475322,3,0.9162834,45,0,1,1,0
person071,60,2,E:\Thesis\Dataset\correct_angle_all\person071\right\60_degree02.png,0,0.0739715,3,0.986195,60,0,1,1,0
person071,60,14,E:\Thesis\Dataset\correct_angle_all\person071\right\60_degree14.png,0,0.08552671,3,0.9876308,60,0,1,1,0
person071,75,9,E:\Thesis\Dataset\correct_angle_all\person071\right\75_degree09.png,0,0.08754202,3,0.8950483,75,0,1,1,0
person071,75,14,E:\Thesis\Dataset\correct_angle_all\person071\right\75_degree14.png,0,0.07893709,3,0.46967205,75,0,1,1,0
person071,75,18,E:\Thesis\Dataset\correct_angle_all\person071\right\75_degree18.png,0,0.0693006,3,0.82082194,75,0,1,1,0
person071,90,9,E:\Thesis\Dataset\correct_angle_all\person071\right\90_degree09.png,0,0.07911559,3,0.45731696,90,0,1,1,0
person071,90,14,E:\Thesis\Dataset\correct_angle_all\person071\right\90_degree14.png,0,0.089740105,3,0.23911364,90,0,1,1,0
person072,-75,2,E:\Thesis\Dataset\correct_angle_all\person072\left\75_degree_02.png,0,0.17578322,3,0.6284048,75,0,1,1,0
person072,-75,9,E:\Thesis\Dataset\correct_angle_all\person072\left\75_degree_09.png,0,0.18659468,3,0.7815574,75,0,1,1,0
person072,-75,18,E:\Thesis\Dataset\correct_angle_all\person072\left\75_degree_18.png,0,0.1504865,3,0.6641149,75,0,1,1,0
person072,-60,2,E:\Thesis\Dataset\correct_angle_all\person072\left\60_degree_02.png,0,0.13199817,3,0.9490958,60,0,1,1,0
person072,-60,9,E:\Thesis\Dataset\correct_angle_all\person072\left\60_degree_09.png,0,0.15659535,3,0.99275595,60,0,1,1,0
person072,-60,14,E:\Thesis\Dataset\correct_angle_all\person072\left\60_degree_14.png,0,0.11683202,3,0.91846186,60,0,1,1,0
person072,-60,18,E:\Thesis\Dataset\correct_angle_all\person072\left\60_degree_18.png,0,0.11422545,3,0.99193907,60,0,1,1,0
person072,-45,2,E:\Thesis\Dataset\correct_angle_all\person072\left\45_degree_02.png,0,0.14021301,3,0.73200005,45,0,1,1,0
person072,-45,9,E:\Thesis\Dataset\correct_angle_all\person072\left\45_degree_09.png,0,0.122040845,3,0.8746981,45,0,1,1,0
person072,-45,14,E:\Thesis\Dataset\correct_angle_all\person072\left\45_degree_14.png,0,0.10768493,3,0.57138366,45,0,1,1,0
person072,-45,18,E:\Thesis\Dataset\correct_angle_all\person072\left\45_degree_18.png,0,0.11290085,3,0.81281024,45,0,1,1,0
person072,-30,2,E:\Thesis\Dataset\correct_angle_all\person072\left\30_degree_02.png,0,0.13365826,3,0.9876342,30,0,1,1,0
person072,-30,9,E:\Thesis\Dataset\correct_angle_all\person072\left\30_degree_09.png,0,0.13798024,3,0.9944198,30,0,1,1,0
person072,-30,14,E:\Thesis\Dataset\correct_angle_all\person072\left\30_degree_14.png,0,0.1492254,3,0.9893581,30,0,1,1,0
person072,-30,18,E:\Thesis\Dataset\correct_angle_all\person072\left\30_degree_18.png,0,0.1613173,3,0.9895132,30,0,1,1,0
person072,15,14,E:\Thesis\Dataset\correct_angle_all\person072\right\15_degree14.png,0,0.18332689,3,0.9817808,15,0,1,1,0
person072,30,2,E:\Thesis\Dataset\correct_angle_all\person072\right\30_degree02.png,0,0.21354842,3,0.992265,30,0,1,1,0
person072,30,9,E:\Thesis\Dataset\correct_angle_all\person072\right\30_degree09.png,0,0.2242357,3,0.93273014,30,0,1,1,0
person072,30,14,E:\Thesis\Dataset\correct_angle_all\person072\right\30_degree14.png,0,0.16217472,3,0.99827766,30,0,1,1,0
person072,30,18,E:\Thesis\Dataset\correct_angle_all\person072\right\30_degree18.png,0,0.24522716,3,0.96964836,30,0,1,1,0
person072,45,2,E:\Thesis\Dataset\correct_angle_all\person072\right\45_degree02.png,0,0.22825861,3,0.8285299,45,0,1,1,0
person072,45,9,E:\Thesis\Dataset\correct_angle_all\person072\right\45_degree09.png,0,0.19951378,3,0.54621214,45,0,1,1,0
person072,45,14,E:\Thesis\Dataset\correct_angle_all\person072\right\45_degree14.png,0,0.20744161,3,0.8137707,45,0,1,1,0
person072,45,18,E:\Thesis\Dataset\correct_angle_all\person072\right\45_degree18.png,0,0.19017434,3,0.72373396,45,0,1,1,0
person072,60,2,E:\Thesis\Dataset\correct_angle_all\person072\right\60_degree02.png,0,0.053754177,3,0.9933304,60,0,1,1,0
person072,60,9,E:\Thesis\Dataset\correct_angle_all\person072\right\60_degree09.png,0,0.103683464,3,0.9911165,60,0,1,1,0
person072,60,14,E:\Thesis\Dataset\correct_angle_all\person072\right\60_degree14.png,0,0.0808402,3,0.98895025,60,0,1,1,0
person072,60,18,E:\Thesis\Dataset\correct_angle_all\person072\right\60_degree18.png,0,0.08204774,3,0.99494386,60,0,1,1,0
person072,75,9,E:\Thesis\Dataset\correct_angle_all\person072\right\75_degree09.png,0,0.087012745,3,0.43061125,75,0,1,1,0
person072,90,9,E:\Thesis\Dataset\correct_angle_all\person072\right\90_degree09.png,0,0.06494634,3,0.3428003,90,0,1,1,0
person072,90,14,E:\Thesis\Dataset\correct_angle_all\person072\right\90_degree14.png,0,0.09756309,3,0.2693422,90,0,1,1,0
person073,-60,9,E:\Thesis\Dataset\correct_angle_all\person073\left\60_degree_09.png,0,0.094623946,3,0.92994696,60,0,1,1,0
person073,-60,18,E:\Thesis\Dataset\correct_angle_all\person073\left\60_degree_18.png,0,0.12820603,3,0.48136404,60,0,1,1,0
person073,-45,2,E:\Thesis\Dataset\correct_angle_all\person073\left\45_degree_02.png,0,0.15803924,3,0.8359135,45,0,1,1,0
person073,-45,9,E:\Thesis\Dataset\correct_angle_all\person073\left\45_degree_09.png,0,0.12938006,3,0.9249944,45,0,1,1,0
person073,-45,14,E:\Thesis\Dataset\correct_angle_all\person073\left\45_degree_14.png,0,0.14495386,3,0.66995937,45,0,1,1,0
person073,-30,2,E:\Thesis\Dataset\correct_angle_all\person073\left\30_degree_02.png,0,0.18660355,3,0.9649356,30,0,1,1,0
person073,-30,9,E:\Thesis\Dataset\correct_angle_all\person073\left\30_degree_09.png,0,0.16682725,3,0.99423593,30,0,1,1,0
person073,-30,14,E:\Thesis\Dataset\correct_angle_all\person073\left\30_degree_14.png,0,0.18338208,3,0.95417076,30,0,1,1,0
person073,15,9,E:\Thesis\Dataset\correct_angle_all\person073\right\15_degree09.png,0,0.17244965,3,0.5098992,15,0,1,1,0
person073,15,14,E:\Thesis\Dataset\correct_angle_all\person073\right\15_degree14.png,0,0.18970601,3,0.40541992,15,0,1,1,0
person073,30,2,E:\Thesis\Dataset\correct_angle_all\person073\right\30_degree02.png,0,0.31803793,3,0.964125,30,0,1,1,0
person073,30,9,E:\Thesis\Dataset\correct_angle_all\person073\right\30_degree09.png,0,0.4644823,3,0.98676896,30,0,1,1,0
person073,30,14,E:\Thesis\Dataset\correct_angle_all\person073\right\30_degree14.png,0,0.3129277,3,0.98589873,30,0,1,1,0
person073,30,18,E:\Thesis\Dataset\correct_angle_all\person073\right\30_degree18.png,0,0.46281552,3,0.9942863,30,0,1,1,0
person073,45,2,E:\Thesis\Dataset\correct_angle_all\person073\right\45_degree02.png,0,0.32731867,3,0.80354017,45,0,1,1,0
person073,45,9,E:\Thesis\Dataset\correct_angle_all\person073\right\45_degree09.png,0,0.32578743,3,0.89070296,45,0,1,1,0
person073,45,14,E:\Thesis\Dataset\correct_angle_all\person073\right\45_degree14.png,0,0.26311997,3,0.89170665,45,0,1,1,0
person073,45,18,E:\Thesis\Dataset\correct_angle_all\person073\right\45_degree18.png,0,0.36406246,3,0.88367385,45,0,1,1,0
person073,60,2,E:\Thesis\Dataset\correct_angle_all\person073\right\60_degree02.png,0,0.061615054,3,0.971685,60,0,1,1,0
person073,60,14,E:\Thesis\Dataset\correct_angle_all\person073\right\60_degree14.png,0,0.05037785,3,0.9971848,60,0,1,1,0
person073,60,18,E:\Thesis\Dataset\correct_angle_all\person073\right\60_degree18.png,0,0.09920645,3,0.97772217,60,0,1,1,0
person073,75,14,E:\Thesis\Dataset\correct_angle_all\person073\right\75_degree14.png,0,0.108023055,3,0.41564035,75,0,1,1,0
person074,-75,2,E:\Thesis\Dataset\correct_angle_all\person074\left\75_degree_02.png,0,0.11087102,3,0.7714159,75,0,1,1,0
person074,-75,9,E:\Thesis\Dataset\correct_angle_all\person074\left\75_degree_09.png,0,0.10284537,3,0.6046181,75,0,1,1,0
person074,-75,18,E:\Thesis\Dataset\correct_angle_all\person074\left\75_degree_18.png,0,0.10504494,3,0.78414583,75,0,1,1,0
person074,-60,2,E:\Thesis\Dataset\correct_angle_all\person074\left\60_degree_02.png,0,0.1351203,3,0.9892772,60,0,1,1,0
person074,-60,14,E:\Thesis\Dataset\correct_angle_all\person074\left\60_degree_14.png,0,0.11820241,3,0.94808584,60,0,1,1,0
person074,-60,18,E:\Thesis\Dataset\correct_angle_all\person074\left\60_degree_18.png,0,0.13586874,3,0.98656774,60,0,1,1,0
person074,-45,2,E:\Thesis\Dataset\correct_angle_all\person074\left\45_degree_02.png,0,0.11924535,3,0.8695993,45,0,1,1,0
person074,-30,2,E:\Thesis\Dataset\correct_angle_all\person074\left\30_degree_02.png,0,0.21931998,3,0.9861501,30,0,1,1,0
person074,-30,9,E:\Thesis\Dataset\correct_angle_all\person074\left\30_degree_09.png,0,0.15066333,3,0.9959667,30,0,1,1,0
person074,-30,18,E:\Thesis\Dataset\correct_angle_all\person074\left\30_degree_18.png,0,0.15665166,3,0.9702323,30,0,1,1,0
person074,15,14,E:\Thesis\Dataset\correct_angle_all\person074\right\15_degree14.png,0,0.12472745,3,0.8566552,15,0,1,1,0
person074,30,2,E:\Thesis\Dataset\correct_angle_all\person074\right\30_degree02.png,0,0.07654963,3,0.9801839,30,0,1,1,0
person074,30,9,E:\Thesis\Dataset\correct_angle_all\person074\right\30_degree09.png,0,0.14482881,3,0.99129057,30,0,1,1,0
